model,size,N,h,alpha,J,solver,sampler,cem,rbm,n_hidden,lr,reg,seed,sigma,n_samples,total_iters,conv_iter,converged,distance_at_conv,exact_energy_per_spin,energy_at_conv,avg_sampling_time_s,mean_sampling_time_all_s,distance_final,final_kl_exact,final_ess,time_to_conv_s,time_total_s
2d,7,49,3.044,,1.0,metropolis,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,22,True,,,-3.217481703942485,0.652629372663796,0.6521548424785336,,,0.006768561372717802,14.347406534527739,195.64645274356008
2d,7,49,3.044,,1.0,metropolis,custom,False,full,49,0.01,1e-05,2,1.0,1000,300,20,True,,,-3.2172747830867356,0.6532466873526573,0.6523601913700501,,,0.007615825052822338,13.047203827401002,195.70805741101503
2d,7,49,3.044,,1.0,metropolis,custom,False,full,49,0.01,1e-05,3,1.0,1000,300,24,True,,,-3.21770952006829,0.6526501979678869,0.6521203526109457,,,0.007751762649059832,15.650888462662696,195.6361057832837
2d,7,49,3.044,,1.0,metropolis,custom,False,full,49,0.01,1e-05,4,1.0,1000,300,20,True,,,-3.216447224320196,0.6524796722456813,0.6524890350922942,,,0.0023736628374402408,13.049780701845883,195.74671052768824
2d,7,49,3.044,,1.0,metropolis,custom,False,full,49,0.01,1e-05,5,1.0,1000,300,20,True,,,-3.216812656731245,0.6531630747020245,0.6523870512470603,,,0.002961261536375675,13.047741024941207,195.7161153741181
2d,8,64,0.5,,1.0,gibbs,custom,False,full,64,0.0003,1e-05,1,1.0,1000,300,280,False,,,-0.7041337090436997,0.02950352393090725,0.0375645221521457,,,0.08996188940924803,10.518066202600796,11.269356645643711
2d,8,64,0.5,,1.0,gibbs,custom,False,full,64,0.01,1e-05,1,1.0,1000,300,56,True,,,-2.0291554206923252,0.031140403635799885,0.038093743398785594,,,0.7863916650598982,2.1332496303319934,11.42812301963568
2d,8,64,0.5,,1.0,gibbs,custom,False,full,64,0.01,1e-05,2,1.0,1000,300,52,True,,,-2.0291046870699003,0.031362288445234296,0.03359974827617407,,,0.76215349769737,1.7471869103610516,10.07992448285222
2d,8,64,0.5,,1.0,gibbs,custom,False,full,64,0.01,1e-05,3,1.0,1000,300,56,True,,,-2.0294535596813716,0.03088816087692976,0.033199181519448756,,,0.7562439137947545,1.8591541650891303,9.959754455834627
2d,8,64,0.5,,1.0,gibbs,custom,False,full,64,0.01,1e-05,4,1.0,1000,300,54,True,,,-2.0288974104034496,0.030620970018208026,0.0332288700590531,,,0.7723430973369493,1.7943589831888676,9.968661017715931
2d,8,64,0.5,,1.0,gibbs,custom,False,full,64,0.01,1e-05,5,1.0,1000,300,55,True,,,-2.0291836958198437,0.029901991970837115,0.033082606295744575,,,0.7795305298237641,1.8195433462659516,9.924781888723373
2d,8,64,1.0,,1.0,gibbs,custom,False,full,64,0.0003,1e-05,1,1.0,1000,300,280,False,,,-1.178476989901323,0.03123375903815031,0.032859388080736004,,,0.09997405742727372,9.200628662606082,9.857816424220802
2d,8,64,1.0,,1.0,gibbs,custom,False,full,64,0.01,1e-05,1,1.0,1000,300,58,True,,,-2.123075233693637,0.03176897931843996,0.033212054471174875,,,0.36149999607342703,1.9262991593281427,9.963616341352463
2d,8,64,1.0,,1.0,gibbs,custom,False,full,64,0.01,1e-05,2,1.0,1000,300,52,True,,,-2.1226581906708235,0.0319668835029006,0.033365628123283385,,,0.3505446917950144,1.735012662410736,10.009688436985016
2d,8,64,1.0,,1.0,gibbs,custom,False,full,64,0.01,1e-05,3,1.0,1000,300,58,True,,,-2.1229671748500887,0.03376138210296631,0.03357936754822731,,,0.38797927590146425,1.9476033177971839,10.073810264468193
2d,8,64,1.0,,1.0,gibbs,custom,False,full,64,0.01,1e-05,4,1.0,1000,300,58,True,,,-2.122948672835456,0.0329634889960289,0.03351664412766695,,,0.37766449571317545,1.9439653594046833,10.054993238300085
2d,8,64,1.0,,1.0,gibbs,custom,False,full,64,0.01,1e-05,5,1.0,1000,300,59,True,,,-2.1229490427783007,0.029270359314978123,0.0326011032735308,,,0.3594822372917064,1.9234650931383173,9.78033098205924
2d,8,64,2.0,,1.0,gibbs,custom,False,full,64,0.0003,1e-05,1,1.0,1000,300,280,False,0.3145401649037103,-2.4549,-2.1403598350962896,0.03186393212527037,0.037768797787527245,0.3145401649037103,,0.08219095742630068,10.575263380507629,11.330639336258173
2d,8,64,2.0,,1.0,gibbs,custom,False,full,64,0.0003,1e-05,2,1.0,1000,300,280,False,0.3132230353260037,-2.4549,-2.141676964673996,0.029023846983909606,0.03272313695400953,0.3132230353260037,,0.17647118815079918,9.162478347122669,9.81694108620286
2d,8,64,2.0,,1.0,gibbs,custom,False,full,64,0.01,1e-05,1,1.0,1000,300,69,True,0.05041942487735174,-2.4549,-2.5053194248773516,0.03061720319092274,0.0331162444750468,0.05448011057321711,,0.01983070385313752,2.285020868778229,9.934873342514038
2d,8,64,2.0,,1.0,gibbs,custom,False,full,64,0.01,1e-05,2,1.0,1000,300,62,True,0.0492840126231604,-2.4549,-2.5041840126231603,0.031132690981030463,0.03303066536784172,0.054716303328437466,,0.018809110192912315,2.0479012528061866,9.909199610352516
2d,8,64,2.0,,1.0,gibbs,custom,False,full,64,0.01,1e-05,3,1.0,1000,300,68,True,,,-2.504943654882082,0.032000945694744584,0.034415758450826006,,,0.02281698139200786,2.3402715746561684,10.324727535247803
2d,8,64,2.0,,1.0,gibbs,custom,False,full,64,0.01,1e-05,4,1.0,1000,300,68,True,,,-2.5054965743041464,0.03112514615058899,0.03330243332932393,,,0.019814133891529844,2.264565466394027,9.990729998797178
2d,8,64,2.0,,1.0,gibbs,custom,False,full,64,0.01,1e-05,5,1.0,1000,300,72,True,,,-2.5051702502425153,0.031894126906991005,0.03331741823504369,,,0.018731425308370166,2.3988541129231455,9.995225470513105
2d,8,64,3.044,,1.0,gibbs,custom,False,full,64,0.0003,1e-05,1,1.0,1000,300,207,True,,,-3.1386638381762584,0.03112619332969189,0.034247455323735874,,,0.2239676416933158,7.089223252013326,10.274236597120762
2d,8,64,3.044,,1.0,gibbs,custom,False,full,64,0.01,1e-05,1,1.0,1000,300,33,True,,,-3.214826542049136,0.032798021286726,0.03411780280371507,,,0.005473568067157306,1.1258874925225972,10.235340841114521
2d,8,64,3.044,,1.0,gibbs,custom,False,full,64,0.01,1e-05,2,1.0,1000,300,31,True,,,-3.214980943643506,0.03122188653796911,0.032529924946526685,,,0.0038153179654269857,1.0084276733423272,9.758977483958006
2d,8,64,3.044,,1.0,gibbs,custom,False,full,64,0.01,1e-05,3,1.0,1000,300,30,True,,,-3.2137842070615656,0.030219626612961292,0.033177645715574425,,,0.0026149771500922816,0.9953293714672328,9.953293714672327
2d,8,64,3.044,,1.0,gibbs,custom,False,full,64,0.01,1e-05,4,1.0,1000,300,31,True,,,-3.214391992577627,0.03180232234299183,0.03319284209360679,,,0.00577104895074658,1.0289781049018105,9.957852628082037
2d,8,64,3.044,,1.0,gibbs,custom,False,full,64,0.01,1e-05,5,1.0,1000,300,31,True,,,-3.2131245787684852,0.03236821796745062,0.03297029251853625,,,0.002320758594408927,1.0220790680746237,9.891087755560875
2d,8,64,0.5,,1.0,lsb,custom,True,full,64,0.0003,1e-05,1,1.0,1000,300,280,False,,,-1.2937468337111038,0.03651282247155905,0.03617960948497057,,,0.07349268808203382,10.130290655791761,10.85388284549117
2d,8,64,0.5,,1.0,lsb,custom,True,full,64,0.01,1e-05,1,1.0,1000,300,190,True,,,-2.026108057501813,0.034722209349274634,0.03551714760561784,,,0.9292378602748566,6.74825804506739,10.655144281685352
2d,8,64,0.5,,1.0,lsb,custom,True,full,64,0.01,1e-05,2,1.0,1000,300,182,True,,,-2.0235506628044186,0.0365056237205863,0.035846922285854815,,,0.964815333387485,6.524139856025577,10.754076685756445
2d,8,64,0.5,,1.0,lsb,custom,True,full,64,0.01,1e-05,3,1.0,1000,300,173,True,,,-2.0229896330078514,0.0362267229706049,0.03573113061487675,,,0.9437610290040376,6.181485596373677,10.719339184463024
2d,8,64,0.5,,1.0,lsb,custom,True,full,64,0.01,1e-05,4,1.0,1000,300,180,True,,,-2.025359153057166,0.03455290161073208,0.03571173963447412,,,0.9510591829185454,6.428113134205342,10.713521890342236
2d,8,64,0.5,,1.0,lsb,custom,True,full,64,0.01,1e-05,5,1.0,1000,300,180,True,,,-2.0229062304264938,0.03614139184355736,0.03593820792933305,,,0.9548415040878554,6.468877427279948,10.781462378799914
2d,8,64,1.0,,1.0,lsb,custom,True,full,64,0.0003,1e-05,1,1.0,1000,300,280,False,,,-1.6926203808681106,0.036338511295616625,0.0363267582282424,,,0.07085094534218632,10.171492303907872,10.89802746847272
2d,8,64,1.0,,1.0,lsb,custom,True,full,64,0.01,1e-05,1,1.0,1000,300,150,True,,,-2.1151110808086995,0.03604562059044838,0.03600667235751947,,,0.8553581726424394,5.40100085362792,10.80200170725584
2d,8,64,1.0,,1.0,lsb,custom,True,full,64,0.01,1e-05,2,1.0,1000,300,150,True,,,-2.116408870927267,0.03631946686655283,0.03592833968500296,,,0.852973939281747,5.389250952750444,10.778501905500889
2d,8,64,1.0,,1.0,lsb,custom,True,full,64,0.01,1e-05,3,1.0,1000,300,148,True,,,-2.1147510777561895,0.03592684995383024,0.03616516793767611,,,0.8708529420886955,5.352444854776064,10.849550381302832
2d,8,64,1.0,,1.0,lsb,custom,True,full,64,0.01,1e-05,4,1.0,1000,300,146,True,,,-2.115401005322979,0.03657765276730061,0.0359563210979104,,,0.8643203283287446,5.249622880294918,10.786896329373121
2d,8,64,1.0,,1.0,lsb,custom,True,full,64,0.01,1e-05,5,1.0,1000,300,147,True,,,-2.1150117362849183,0.03582350090146065,0.03614912426720063,,,0.8811487854895589,5.313921267278492,10.844737280160189
2d,8,64,2.0,,1.0,lsb,custom,False,full,64,0.0003,1e-05,1,1.0,1000,300,280,False,0.3757645018770215,-2.4549,-2.8306645018770213,0.0362824808806181,0.043010337290664516,0.3757645018770215,,0.03245307868376883,12.042894441386064,12.903101187199354
2d,8,64,2.0,,1.0,lsb,custom,True,full,64,0.0003,1e-05,1,1.0,1000,300,280,False,,,-2.5276670352280215,0.03587289806455374,0.03612533395489057,,,0.07234743558826076,10.11509350736936,10.83760018646717
2d,8,64,2.0,,1.0,lsb,custom,False,full,64,0.0003,1e-05,2,1.0,1000,300,280,False,0.39142397937928797,-2.4549,-2.846323979379288,0.03646148219704628,0.03591883736352126,0.39142397937928797,,0.03688652548891123,10.057274461785951,10.775651209056377
2d,8,64,2.0,,1.0,lsb,custom,False,full,64,0.01,1e-05,1,1.0,1000,300,69,True,0.008819546441053205,-2.4549,-2.463719546441053,0.03539804201573134,0.03586230158805847,0.033248490605093384,,0.38723941458458266,2.4744988095760343,10.758690476417542
2d,8,64,2.0,,1.0,lsb,custom,True,full,64,0.01,1e-05,1,1.0,1000,300,49,True,,,-2.423389401009881,0.036374041065573695,0.03573897175490856,,,0.25809498387278834,1.7512096159905195,10.721691526472569
2d,8,64,2.0,,1.0,lsb,custom,False,full,64,0.01,1e-05,2,1.0,1000,300,68,True,0.019917716246736994,-2.4549,-2.474817716246737,0.036639013513922694,0.035987158194184306,0.034577295147135256,,0.4497762747092687,2.4471267572045328,10.796147458255291
2d,8,64,2.0,,1.0,lsb,custom,True,full,64,0.01,1e-05,2,1.0,1000,300,46,True,,,-2.424747339329243,0.03595583830028772,0.03602118762830893,,,0.25314957983225045,1.6569746309022106,10.806356288492678
2d,8,64,2.0,,1.0,lsb,custom,True,full,64,0.01,1e-05,3,1.0,1000,300,50,True,,,-2.430095186405094,0.036596114933490756,0.03626771864791711,,,0.2292840720621754,1.8133859323958557,10.880315594375134
2d,8,64,2.0,,1.0,lsb,custom,True,full,64,0.01,1e-05,4,1.0,1000,300,135,True,,,-2.485089259598561,0.03632933087646961,0.03597830178836981,,,0.22959738996684692,4.857070741429925,10.793490536510943
2d,8,64,2.0,,1.0,lsb,custom,True,full,64,0.01,1e-05,5,1.0,1000,300,46,True,,,-2.4335885319335455,0.03566938992589712,0.03605794774989287,,,0.18694569071726444,1.658665596495072,10.817384324967861
2d,8,64,3.044,,1.0,lsb,custom,True,full,64,0.0003,1e-05,1,1.0,1000,300,188,True,,,-3.4377477912495253,0.03661037404090166,0.036126202220718065,,,0.15978859139104937,6.791726017494996,10.83786066621542
2d,8,64,3.044,,1.0,lsb,custom,True,full,64,0.01,1e-05,1,1.0,1000,300,56,True,,,-3.226122410084291,0.0363502886146307,0.035846573350330195,,,0.003356888139338318,2.007408107618491,10.753972005099058
2d,8,64,3.044,,1.0,lsb,custom,True,full,64,0.01,1e-05,2,1.0,1000,300,59,True,,,-3.2260758941111414,0.03635447695851326,0.036016272927323977,,,0.004452978210072675,2.1249601027121146,10.804881878197193
2d,8,64,3.044,,1.0,lsb,custom,True,full,64,0.01,1e-05,3,1.0,1000,300,66,True,,,-3.229299291749352,0.03522804733365774,0.03604731310158968,,,0.0023710079138011147,2.379122664704919,10.814193930476904
2d,8,64,3.044,,1.0,lsb,custom,True,full,64,0.01,1e-05,4,1.0,1000,300,53,True,,,-3.2282870190731856,0.03583286888897419,0.036093163937330246,,,0.0035224388728477382,1.912937688678503,10.827949181199074
2d,8,64,3.044,,1.0,lsb,custom,True,full,64,0.01,1e-05,5,1.0,1000,300,55,True,,,-3.2316347073826686,0.036484607681632045,0.036123669867714245,,,0.0029936598877326687,1.9868018427242835,10.837100960314274
2d,8,64,0.5,,1.0,metropolis,custom,False,full,64,0.01,1e-05,1,1.0,1000,300,55,True,,,-2.029359518981377,0.6005422059446573,0.6174650023753444,,,0.7769267015067431,33.960575130643946,185.23950071260333
2d,8,64,0.5,,1.0,metropolis,custom,False,full,64,0.01,1e-05,2,1.0,1000,300,55,True,,,-2.0291385455176343,0.6246472779661417,0.6295225412895282,,,0.7667857900259704,34.623739770924054,188.85676238685846
2d,8,64,0.5,,1.0,metropolis,custom,False,full,64,0.01,1e-05,3,1.0,1000,300,54,True,,,-2.0290423884691338,0.6901950921863318,0.6512670849512021,,,0.7912528999906742,35.168422587364915,195.38012548536062
2d,8,64,0.5,,1.0,metropolis,custom,False,full,64,0.01,1e-05,4,1.0,1000,300,53,True,,,-2.029226612936877,0.5923258796334266,0.6069072609518965,,,0.798136189711908,32.166084830450515,182.07217828556895
2d,8,64,0.5,,1.0,metropolis,custom,False,full,64,0.01,1e-05,5,1.0,1000,300,54,True,,,-2.0294226234012647,0.6170162845402956,0.6219797329977155,,,0.7284758084306444,33.586905581876636,186.59391989931464
2d,8,64,1.0,,1.0,metropolis,custom,False,full,64,0.01,1e-05,1,1.0,1000,300,55,True,,,-2.122896993304326,0.6952582301571966,0.742655802158018,,,0.3625665406798134,40.84606911869099,222.7967406474054
2d,8,64,1.0,,1.0,metropolis,custom,False,full,64,0.01,1e-05,2,1.0,1000,300,57,True,,,-2.1227576069412626,0.7495878299698233,0.7867806149770816,,,0.33453240870503803,44.84649505369365,236.03418449312449
2d,8,64,1.0,,1.0,metropolis,custom,False,full,64,0.01,1e-05,3,1.0,1000,300,58,True,,,-2.1228895718753478,0.7199243681505323,0.776262521011134,,,0.3826954453224999,45.023226218645775,232.8787563033402
2d,8,64,1.0,,1.0,metropolis,custom,False,full,64,0.01,1e-05,4,1.0,1000,300,57,True,,,-2.1227079126443957,0.7418704550713301,0.7867529504622023,,,0.3814309230125021,44.84491817634553,236.0258851386607
2d,8,64,1.0,,1.0,metropolis,custom,False,full,64,0.01,1e-05,5,1.0,1000,300,56,True,,,-2.1232688022983206,0.7722595097497106,0.7924462453648448,,,0.3723150085626237,44.376989740431306,237.73387360945344
2d,8,64,2.0,,1.0,metropolis,custom,False,full,64,0.01,1e-05,1,1.0,1000,300,70,True,,,-2.5061381672333667,0.8032361261546612,0.8041675085946918,,,0.025704014967835725,56.29172560162842,241.25025257840753
2d,8,64,2.0,,1.0,metropolis,custom,False,full,64,0.01,1e-05,2,1.0,1000,300,69,True,,,-2.505511750596016,0.8015954287722706,0.8075669761002063,,,0.020883076220556865,55.722121350914236,242.2700928300619
2d,8,64,2.0,,1.0,metropolis,custom,False,full,64,0.01,1e-05,3,1.0,1000,300,66,True,,,-2.5050698820314303,0.8044928833842278,0.8057029964526494,,,0.01831581229556899,53.17639776587486,241.71089893579483
2d,8,64,2.0,,1.0,metropolis,custom,False,full,64,0.01,1e-05,4,1.0,1000,300,65,True,,,-2.5049198249254805,0.8025370068848133,0.8035237088054419,,,0.019609396581971642,52.22904107235372,241.05711264163256
2d,8,64,2.0,,1.0,metropolis,custom,False,full,64,0.01,1e-05,5,1.0,1000,300,67,True,,,-2.5052273859358087,0.8008722698315978,0.8041353120903174,,,0.02588976198607351,53.877065910051265,241.24059362709522
2d,8,64,3.044,,1.0,metropolis,custom,False,full,64,0.01,1e-05,1,1.0,1000,300,36,True,,,-3.2168019325162485,0.8111458184197545,0.811130724089841,,,0.0026305193206575483,29.200706067234275,243.3392172269523
2d,8,64,3.044,,1.0,metropolis,custom,False,full,64,0.01,1e-05,2,1.0,1000,300,27,True,,,-3.2124083609344964,0.8179532088339329,0.8175645286838213,,,0.0013591645295492987,22.074242274463177,245.2693586051464
2d,8,64,3.044,,1.0,metropolis,custom,False,full,64,0.01,1e-05,3,1.0,1000,300,25,True,,,-3.210911817007216,0.8113116454333067,0.8113023695722222,,,0.0017871155407535658,20.282559239305556,243.39071087166667
2d,8,64,3.044,,1.0,metropolis,custom,False,full,64,0.01,1e-05,4,1.0,1000,300,29,True,,,-3.212978828231301,0.8116305349394679,0.8111425605416298,,,0.0011776303767394595,23.523134255707266,243.34276816248894
2d,8,64,3.044,,1.0,metropolis,custom,False,full,64,0.01,1e-05,5,1.0,1000,300,30,True,,,-3.213736853034468,0.8114943617954851,0.8112769782419006,,,0.0029172772840040636,24.338309347257017,243.38309347257018
2d,9,81,0.5,,1.0,gibbs,custom,False,full,81,0.0003,1e-05,1,1.0,1000,300,280,False,,,-0.6494003912821088,0.039407804235816,0.04323851726949215,,,0.11416992362790676,12.106784835457802,12.971555180847645
2d,9,81,0.5,,1.0,gibbs,custom,False,full,81,0.01,1e-05,1,1.0,1000,300,58,True,,,-2.0293225548421345,0.04398819152265787,0.052224877240757146,,,0.6956352814101963,3.0290428799639146,15.667463172227144
2d,9,81,0.5,,1.0,gibbs,custom,False,full,81,0.01,1e-05,2,1.0,1000,300,57,True,,,-2.0288764821287404,0.0436934744939208,0.04603747992465893,,,0.7206680171114376,2.6241363557055593,13.81124397739768
2d,9,81,0.5,,1.0,gibbs,custom,False,full,81,0.01,1e-05,3,1.0,1000,300,58,True,,,-2.0290419797564274,0.05199525486677885,0.04734895216921965,,,0.6691444931483386,2.74623922581474,14.204685650765896
2d,9,81,0.5,,1.0,gibbs,custom,False,full,81,0.01,1e-05,4,1.0,1000,300,56,True,,,-2.0288888478533047,0.04387871976941824,0.04612764775753021,,,0.7424320782625142,2.583148274421692,13.838294327259064
2d,9,81,0.5,,1.0,gibbs,custom,False,full,81,0.01,1e-05,5,1.0,1000,300,57,True,,,-2.0291531373414613,0.04109565857797861,0.04569966635356347,,,0.5682714570381396,2.6048809821531176,13.70989990606904
2d,9,81,1.0,,1.0,gibbs,custom,False,full,81,0.0003,1e-05,1,1.0,1000,300,280,False,,,-1.1346584752776692,0.04051673412322998,0.042973795098563035,,,0.10069909404033978,12.03266262759765,12.89213852956891
2d,9,81,1.0,,1.0,gibbs,custom,False,full,81,0.01,1e-05,1,1.0,1000,300,61,True,,,-2.123090513073925,0.04863171670585871,0.04672402825206518,,,0.27779412965119904,2.850165723375976,14.017208475619555
2d,9,81,1.0,,1.0,gibbs,custom,False,full,81,0.01,1e-05,2,1.0,1000,300,60,True,,,-2.122593820471085,0.041289192624390125,0.046079558407266935,,,0.2850122910124124,2.764773504436016,13.82386752218008
2d,9,81,1.0,,1.0,gibbs,custom,False,full,81,0.01,1e-05,3,1.0,1000,300,63,True,,,-2.1228683366904137,0.04542144350707531,0.04592411914219459,,,0.2703811884026976,2.893219505958259,13.777235742658377
2d,9,81,1.0,,1.0,gibbs,custom,False,full,81,0.01,1e-05,4,1.0,1000,300,61,True,,,-2.122849041902098,0.039922763034701346,0.0463669503480196,,,0.28756384047577505,2.828383971229196,13.910085104405882
2d,9,81,1.0,,1.0,gibbs,custom,False,full,81,0.01,1e-05,5,1.0,1000,300,59,True,,,-2.1228651848174294,0.04228947106748819,0.04645146302878857,,,0.2813137771384122,2.7406363186985256,13.93543890863657
2d,9,81,2.0,,1.0,gibbs,custom,False,full,81,0.0003,1e-05,1,1.0,1000,300,280,False,,,-2.1096811575321306,0.0393430732190609,0.04312777449687322,,,0.15295987879359305,12.0757768591245,12.938332349061966
2d,9,81,2.0,,1.0,gibbs,custom,False,full,81,0.01,1e-05,1,1.0,1000,300,73,True,,,-2.5043761222659926,0.0444581801071763,0.04630469441413879,,,0.00450061224565997,3.380242692232132,13.891408324241638
2d,9,81,2.0,,1.0,gibbs,custom,False,full,81,0.01,1e-05,2,1.0,1000,300,73,True,,,-2.504442610010923,0.04413604512810707,0.045259514960149926,,,0.009041630690145911,3.3039445920909447,13.577854488044977
2d,9,81,2.0,,1.0,gibbs,custom,False,full,81,0.01,1e-05,3,1.0,1000,300,74,True,,,-2.504095981583142,0.04419110156595707,0.045653018206357955,,,0.0049825830046605285,3.3783233472704888,13.695905461907387
2d,9,81,2.0,,1.0,gibbs,custom,False,full,81,0.01,1e-05,4,1.0,1000,300,73,True,,,-2.5043719411346266,0.04956374391913414,0.048883859949807325,,,0.008753174179143137,3.5685217763359347,14.665157984942198
2d,9,81,2.0,,1.0,gibbs,custom,False,full,81,0.01,1e-05,5,1.0,1000,300,71,True,,,-2.5043831004870576,0.04929157551378012,0.04628781904776891,,,0.005349112325607807,3.2864351523915927,13.886345714330673
2d,9,81,3.044,,1.0,gibbs,custom,False,full,81,0.0003,1e-05,1,1.0,1000,300,137,True,,,-3.0999392372330226,0.041356400959193705,0.0431961639225483,,,0.33509009983537696,5.917874457389117,12.95884917676449
2d,9,81,3.044,,1.0,gibbs,custom,False,full,81,0.01,1e-05,1,1.0,1000,300,44,True,,,-3.2094044187648265,0.044396084174513815,0.04609399755795797,,,0.0021377688386516186,2.0281358925501505,13.82819926738739
2d,9,81,3.044,,1.0,gibbs,custom,False,full,81,0.01,1e-05,2,1.0,1000,300,39,True,,,-3.2086996244090167,0.043832001835107805,0.045116545682152114,,,0.0033687811278499584,1.7595452816039325,13.534963704645634
